tweetid,userid,user_display_name,user_screen_name,follower_count,following_count,tweet_language,tweet_text,tweet_time,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
879450104465326080,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Daily reminder that the most educated First Lady in American history is a black woman with two Ivy League degrees from Harvard and Princeton hssqs://t.co/oTBTmu2tCw,2017-06-26 21:23,-123,,,False,,-123,3051.0,1224.0,325826.0,123617.0,[],[],,
965330128028028928,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,Obama (2012) sits alone in a classroom after meeting for hours with parents of Sandy Hook victims.   Trump (2018) sits at a disco party he threw at his private night club after spending 14 minutes with victims at the hospital in Parkland.   These pictures speak louder than words. hssqs://t.co/sC3Kfd0jh6,2018-02-18 21:00,-123,,,False,,-123,2224.0,915.0,246722.0,113066.0,[],[],,
780901314079318016,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,These emotions... You can hear the pain in her voice😢 hssqs://t.co/K98Fzep7K3,2016-09-27 22:45,-123,,,False,,-123,6196.0,486.0,136013.0,97498.0,[],[],,
953722107036303361,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,"Nigerian Physician, Dr. Oluyinka Olutoye cut a woman baby out her womb at 23 weeks old, successfully operated on the baby after taking out a tumor, then placed the baby back into the mum's womb &amp; the baby was later delivered healthy &amp; naturally on time at 36 weeks. 👏🏾👏🏾 hssqs://t.co/8jbQYJHrbF",2018-01-17 20:14,-123,,,False,,-123,7901.0,1120.0,248913.0,86619.0,[],[],,
920112830757720064,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,This adorable baby boy's smile is going to completely warm your heart. hssqs://t.co/TWveXVtsJ7,2017-10-17 02:22,-123,,,False,,-123,11633.0,887.0,182821.0,74524.0,[],[],,
944668223043235840,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,"""This is what white people get to feel like ALL THE TIME?!"" hssqs://t.co/cMvvyNF8gN",2017-12-23 20:37,-123,,,False,,-123,3006.0,773.0,136880.0,65564.0,[],[],,
930983597808418817,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,Watch what happens when this big brother spots his little sister after getting off the school bus. It's priceless ❤ hssqs://t.co/DKO2X3NMWa,2017-11-16 02:19,-123,,,False,,-123,8765.0,494.0,150461.0,59292.0,[],[],,
935289734682722304,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,Don’t ever tell me kneeling for the flag is disrespectful to our troops when  Trump calls a sitting Senator “Pocahontas” in front of Native American war heroes.,2017-11-27 23:30,-123,,,False,,-123,1124.0,1433.0,150363.0,51472.0,[],[],,
894297684714147840,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"If this little girl's way of reminding her dad to hold her hand isn't one of the cutest 10 seconds of video you've ever seen.. ""Excuse me.""😍 hssqs://t.co/oCrbnCpI0u",2017-08-06 20:42,-123,,,False,,-123,2938.0,143.0,84208.0,51285.0,[],[],,
890656329030803456,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,This powerful video shows the conversations Black parents give to kids navigating racism hssqs://t.co/cuCtPBSy7v,2017-07-27 19:33,-123,,,False,,-123,3092.0,450.0,79449.0,50217.0,[],[],,
892458944031055872,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"Ruby Bridges, the Little Black Girl Who Desegregated New Orleans Schools, Is Only 62. Let That Sink In. hssqs://t.co/2azgr1lMgl",2017-08-01 18:56,-123,,,False,,-123,1732.0,283.0,89717.0,47621.0,[],[],,
934565963969818624,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,CNN wins Twitter today hssqs://t.co/CaFff6ApRZ,2017-11-25 23:34,-123,,,False,,-123,1318.0,668.0,102829.0,47008.0,[],[],,
860682926492708864,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,This girl is a shining example of humanity. She offers this homeless woman a bracelet and it changes her world. hssqs://t.co/a7i5IXni2V,2017-05-06 02:29,-123,,,False,,-123,3454.0,416.0,67730.0,46600.0,[],[],,
891360580413665280,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Man Gives WAITER a $300 TIP and CRIES! hssqs://t.co/ePU9kl3M8M,2017-07-29 18:11,-123,,,False,,-123,7508.0,428.0,83803.0,45434.0,[],[],,
927292655679221760,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,If Texas shooter is:  Muslim: More travel restrictions! Black: More blacks in prison! Mexican: Build the wall! White: Protect 2nd A!,2017-11-05 21:52,-123,,,False,,-123,1028.0,957.0,102929.0,44723.0,[],[],,
842868633550315520,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"8th grader, Kory Terrell is the Texas Spelling Bee champion! Show him some love. These things go unnoticed! ✊🏿✊🏿✊🏿 hssqs://t.co/acpG8QAWqu",2017-03-17 22:41,-123,,,False,,-123,1790.0,1894.0,109952.0,43810.0,[],[],,
857719377298378752,4859142199,Traynesha Cole 🌐,TrayneshaCole,25373,12977,en,6th-grader Xavier Davis was threatened with suspension all because of his haircut hssqs://t.co/ISUrF9pkAk,2017-04-27 22:13,-123,,,False,,-123,5210.0,326.0,64430.0,42468.0,[],[],,
975812733605212160,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,"Oregon man who followed a Black Muslim couple for 20 blocks, yelling  racial slurs at them, burst into tears after he was charged with a hate  crime.   My favorite type of bigot is the crying bigot hssqs://t.co/OJ2ns64Bfw",2018-03-19 19:14,-123,,,False,,-123,6082.0,2599.0,101302.0,41601.0,[],[],,
785614679682846720,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,When It’s slowly becoming illegal for black people to work #BlackTwitter hssqs://t.co/syvZeCnsxR,2016-10-10 22:55,-123,,,False,,-123,986.0,197.0,46606.0,41089.0,[BlackTwitter],[],,
816050449690279936,1687183549,Bleep The Police,BleepThePolice,21098,8599,en,Black Entrepreneurship ✊🏾👨🏾‍💻 support him. buy his shit. make him famous! hssqs://t.co/HmvU0hpffr,2017-01-02 22:36,-123,,,False,,-123,1757.0,142.0,53569.0,37622.0,[],[],,
878053560335970304,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,"Just a reminder: Colin Kaepernick still doesn't have a job, because in  this country, fighting for justice will make you unemployable hssqs://t.co/WaJRumfG4w",2017-06-23 00:54,-123,,,False,,-123,3316.0,1391.0,63456.0,36592.0,[],[],,
890725038701268992,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Stop what you're doing and watch these 3-year-old preschoolers confidently (and cutely) spell their names. 😍 hssqs://t.co/uhyAGMwtTN,2017-07-28 00:06,-123,,,False,,-123,5190.0,359.0,66061.0,35312.0,[],[],,
972274364422017024,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,"Martin Shkreli went to jail for defrauding investors and not for raising a life saving drug from $13 to over $700  Just FYI: Alex Azar tripled the price of insulin. No, he's not in jail, he's US Secretary of Health and Human Services.",2018-03-10 00:54,-123,,,False,,-123,699.0,718.0,76135.0,35157.0,[],[],,
914245636509372417,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,Naylah Williams take's a knee during the National Anthem at Niskayuna High School. hssqs://t.co/JKFYacb8w0,2017-09-30 21:48,-123,,,False,,-123,2126.0,907.0,146844.0,34299.0,[],[],,
960639744651808770,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,Do you want to see one of the cutest (and smartest) 2-year-old future scientists? Here you go. 😍 hssqs://t.co/P9M2aziey1,2018-02-05 22:22,-123,,,False,,-123,2941.0,299.0,95618.0,32554.0,[],[],,
956268496161210369,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,Ballerina Aesha Ash is wandering around inner city Rochester in a tutu to change stereotypes about women of color and inspire young kids hssqs://t.co/EoSDj43EhL,2018-01-24 20:52,-123,,,False,,-123,1873.0,540.0,109691.0,32312.0,[],[],,
935690397447278597,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,They snatched flags outta young black people hands because they didn't want you to be a part of America. Now they're mad because you won't stand up for the same damn flag. hssqs://t.co/KCVzPRxWjg,2017-11-29 02:02,-123,,,False,,-123,594.0,127.0,47663.0,31682.0,[],[],,
917871177791672321,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,"If a sexual harassment can happen to Terry Crews, maybe ""you should have fought him off harder"" isn't good advice.",2017-10-10 21:55,-123,,,False,,-123,442.0,223.0,94777.0,31463.0,[],[],,
802239678267043840,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,New York teen Harold Ekeh gets accepted to all 8 Ivy League schools. hssqs://t.co/hVhsz6CcAd,2016-11-25 19:56,-123,,,False,,-123,2458.0,86.0,74838.0,30963.0,[],[],,
816657799585427457,4840551713,Black To Live,BlackToLive,29472,12379,en,"Katherine Johnson, a Math genius. Her calculations put the 1st man on the Moon. Our history books never mentioned her name or told her story hssqs://t.co/yC3RuHcFQY",2017-01-04 14:49,-123,,,False,,-123,1200.0,278.0,36502.0,30795.0,[],[],,
961736791542951937,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,This is so cute! 💘 Daddy made sure to learn his daughter's whole routine in case she forgot. 😍 hssqs://t.co/tHejwGSDUH,2018-02-08 23:01,-123,,,False,,-123,4595.0,291.0,85328.0,30369.0,[],[],,
898701353827958785,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Adolf Hitler murdered 10M Europeans King Leopold II murdered 15M Africans. We were only taught about one... hssqs://t.co/KIX74IS9R9,2017-08-19 00:21,-123,,,False,,-123,1319.0,732.0,31767.0,30234.0,[],[],,
812841804341067776,4859142199,Traynesha Cole 🌐,TrayneshaCole,25373,12977,en,gender expectations shattered hssqs://t.co/1cAAinRYJu,2016-12-25 02:06,-123,,,False,,-123,748.0,71.0,61853.0,29998.0,[],[],,
964231207608348673,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,"Reporter: ""Mr President why does this keep happening to America and will you do something about guns?""    Trump just walks away without saying anything. This is what moral cowardice looks like.   #GunReformNow hssqs://t.co/98CxS3I6qB",2018-02-15 20:13,-123,,,False,,-123,2560.0,1615.0,49482.0,29928.0,[GunReformNow],[],,
911649250810974208,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,Trying to figure out how #TakeAKnee is un-American but letting people die because of lack of health insurance is patriotic,2017-09-23 17:51,-123,,,False,,-123,781.0,1138.0,70852.0,29848.0,[TakeAKnee],[],,
856274911547072514,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,You probably didn't learn this in school: hssqs://t.co/izSRhALylm,2017-04-23 22:33,-123,,,False,,-123,7808.0,2087.0,36346.0,29708.0,[],[],,
917872987428347910,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,"Boys teach their friend how to tie a tie. The overload of support, brotherhood, and cuteness! hssqs://t.co/QxmTazmDlw",2017-10-10 22:02,-123,,,False,,-123,3291.0,258.0,54922.0,29417.0,[],[],,
970394025764192264,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,"After deciding to pursue an acting career at age 88, Dorothy Steel landed a role in ""Black Panther"" at 91 years old. Last week, she celebrated 92nd birthday.   There's no age limit to following your dreams hssqs://t.co/wPso9pDkpK",2018-03-04 20:22,-123,,,False,,-123,803.0,134.0,79659.0,29000.0,[],[],,
710499812223918080,3312143142,1-800-WOKE-AF,gloed_up,28943,12906,en,!!!!!!DONT LET THIS GO UNNOTICED!!!!!! hssqs://t.co/q9FIe6SNkP,2016-03-17 16:15,-123,,,False,,-123,0.0,70.0,17639.0,28568.0,[],[],,
837050176187486208,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Congratulations! Keep up the excellent work👏🏾👏🏾👏🏾 hssqs://t.co/Zwffg2KsRu,2017-03-01 21:21,-123,,,False,,-123,1154.0,53.0,52116.0,28012.0,[],[],,
867177128940281867,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Just an example of white privilege hssqs://t.co/UIPCGcAAFz,2017-05-24 00:35,-123,,,False,,-123,742.0,325.0,31288.0,27760.0,[],[],,
820346797101056001,4859142199,Traynesha Cole 🌐,TrayneshaCole,25373,12977,en,OMG SHE IS ME hssqs://t.co/oECMP25c9M,2017-01-14 19:08,-123,,,False,,-123,4158.0,301.0,46913.0,27629.0,[],[],,
890679525184487426,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,This beauty vlogger is providing a much-needed resource for people of color hssqs://t.co/xHJsd4YkZH,2017-07-27 21:05,-123,,,False,,-123,1851.0,260.0,55766.0,27439.0,[],[],,
918203393600053249,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,A precious big brother and little sister moment for your Wednesday afternoon. Isn't this the sweetest? hssqs://t.co/Fq8O3hceC2,2017-10-11 19:55,-123,,,False,,-123,2919.0,219.0,76691.0,27152.0,[],[],,
885574223208603656,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Police were looking for a bald man...but they ended up beating and arresting this 19-year-old girl! hssqs://t.co/cYwy7BgxXL,2017-07-13 18:58,-123,,,False,,-123,2883.0,334.0,22314.0,26480.0,[],[],,
796053302693822465,4224729994,Tennessee,TEN_GOP,147767,74664,en,🚨BREAKING: Machine Refuses to Allow Vote For Trump in Pennsylvania!!  RT the hell out of it! #VoterFraud  #voted #ElectionDay hssqs://t.co/cQzA2nTKJj,2016-11-08 18:14,-123,,,False,,-123,3522.0,1526.0,15446.0,25790.0,"[VoterFraud, voted, ElectionDay]",[],,
958782622104281088,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,"In 1944 a sixteen-year-old black student in Columbus, Ohio, won an essay contest on the theme 'What to Do with Hitler after the War' by submitting the single sentence. ""Put him in a black skin and let him live the rest of his life in America.""",2018-01-31 19:22,-123,,,False,,-123,474.0,121.0,73512.0,25542.0,[],[],,
914975730269859840,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,This is Jonathan Smith. He saved 30 people last night before he was shot in the neck. I hope he'll get well soon! #VegasStrong hssqs://t.co/rc6kwhoHcr,2017-10-02 22:09,-123,,,False,,-123,1319.0,1940.0,82351.0,25283.0,[VegasStrong],[],,
959544948478627841,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,This adorable little man's smile is going to completely warm your heart  #BlackMenSmiling hssqs://t.co/TWveXVtsJ7,2018-02-02 21:51,-123,,,False,,-123,2558.0,490.0,79981.0,25182.0,[BlackMenSmiling],[],,
711543567387332608,3312143142,1-800-WOKE-AF,gloed_up,28943,12906,en,He didn’t want a black nurse to help his dying child. And now his child is gone. Pathetic and ridiculous. hssqs://t.co/kNwWDWfSoy,2016-03-20 13:23,-123,,,False,,-123,1.0,105.0,14748.0,25169.0,[],[],,
963908228395487233,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,The 2nd Amendment was written in the same convention where they decided slaves were only 3/5ths of a human being so maybe it's worth reexamining. #guncontrol,2018-02-14 22:50,-123,,,False,,-123,509.0,362.0,66740.0,25134.0,[guncontrol],[],,
799348218777702401,4859142199,Traynesha Cole 🌐,TrayneshaCole,25373,12977,en,go all the way off hssqs://t.co/QtScy6u8I7,2016-11-17 20:27,-123,,,False,,-123,3182.0,260.0,32490.0,24540.0,[],[],,
881297870954971136,4301962823,Black News,BlackNewsOutlet,40458,29659,en,"Congratulations to 36-year old Kia Patterson on being the owner of the first ever Black-owned grocery store in Compton, California. hssqs://t.co/xUXOci3Ub2",2017-07-01 23:46,-123,,,False,,-123,966.0,294.0,54107.0,24148.0,[],[],,
888187740428304384,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Boy uses every opportunity to spread the word! hssqs://t.co/fp6je6sueY,2017-07-21 00:03,-123,,,False,,-123,506.0,84.0,59493.0,24014.0,[],[],,
949744875574124544,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,"Erin Jackson has only been long track speed skating for four months, but she just became the first African American woman to qualify for the U.S. Olympic long track speed skating team. hssqs://t.co/OCNxXhz94O",2018-01-06 20:49,-123,,,False,,-123,2345.0,225.0,58735.0,23958.0,[],[],,
892532398465966081,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,This proud Aboriginal elder travels 1864 miles to be at his granddaughter's graduation. hssqs://t.co/wxiQ4Mmip7,2017-08-01 23:48,-123,,,False,,-123,1126.0,147.0,66888.0,23854.0,[],[],,
880915185862680580,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Did you know that the worlds darkest man and the worlds lightest man are both black hssqs://t.co/oHI9wX3kct,2017-06-30 22:25,-123,,,False,,-123,1207.0,142.0,45615.0,23704.0,[],[],,
884836416458342400,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"Watch this three-year-old boy effortlessly perform the choreography to New Edition's ""If This Isn't Love""  Made my day! hssqs://t.co/jvBVL257Tx",2017-07-11 18:06,-123,,,False,,-123,3358.0,220.0,35859.0,23547.0,[],[],,
852264823572365312,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,87-year-old woman visits the African-American History Museum — to see the ‘slave cabin’ she was born in hssqs://t.co/fioCATExVf,2017-04-12 20:59,-123,,,False,,-123,1497.0,212.0,30723.0,22823.0,[],[],,
968266437134573574,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,"The NRA defended  George Zimmerman who killed Trayvon Martin on February 26, 2012. They called the ""Stand Your Ground"" law a ""fundamental human right.""  Why didn’t all of these major brands end their partnerships with the NRA when Trayvon Martin was murdered?",2018-02-26 23:28,-123,,,False,,-123,1059.0,1357.0,71465.0,22155.0,[],[],,
920435443535106049,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,"Trump finally called the pregnant widow of Sgt. La David Johnson today and told her: ""He knew what he signed up for.""  No call at all would be better!! hssqs://t.co/YHW5Dip7gu",2017-10-17 23:44,-123,,,False,,-123,2688.0,1237.0,30675.0,21879.0,[],[],,
897843142883500035,4840551713,Black To Live,BlackToLive,29472,12379,en,Colin Kaepernick will have his own exhibit at the National Museum of African American History and Culture hssqs://t.co/yna4pnxkiU,2017-08-16 15:31,-123,,,False,,-123,2117.0,502.0,45206.0,21856.0,[],[],,
860942179157635072,4859142199,Traynesha Cole 🌐,TrayneshaCole,25373,12977,en,"Black student confronts teacher who insists he can use the word ""nigger"", because it has became “a commoditized word.” hssqs://t.co/isD3tN5q4y",2017-05-06 19:39,-123,,,False,,-123,4810.0,558.0,32948.0,21830.0,[],[],,
972209389468864514,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,"Have you seen Canada's new $10 bill? It features Viola Desmond, a civil rights pioneer who sparked the country's civil rights movement after she refused to leave the whites-only movie theater. She's first Black person and also first non-royal woman to grace any Canadian currency. hssqs://t.co/CcqvavjYL3",2018-03-09 20:35,-123,,,False,,-123,824.0,262.0,57074.0,21474.0,[],[],,
885204319930286080,1687183549,Bleep The Police,BleepThePolice,21098,8599,en,Imagine being so racist and so comfortable in your white privilege that you actually say this aloud to black customers. hssqs://t.co/WuZYkLonCt,2017-07-12 18:28,-123,,,False,,-123,701.0,268.0,24425.0,20868.0,[],[],,
853797243488481280,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Don't let those 50 seconds be all that we remember about Robert Goodwin. Share this beautiful image, remember him as he was.  #Cleveland hssqs://t.co/RxkgpdWA38",2017-04-17 02:28,-123,,,False,,-123,607.0,425.0,24884.0,20759.0,[Cleveland],[],,
892517390134763523,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Woman bullied for teeth gets new smile for free hssqs://t.co/H99yzwETJl,2017-08-01 22:48,-123,,,False,,-123,3285.0,253.0,47549.0,20545.0,[],[],,
810201153199816704,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,The entire senior class of inner-city Chicago High-School (Urban Prep Academy) has admitted into college.  You will not see this on the news hssqs://t.co/FSS4tmSwd8,2016-12-17 19:13,-123,,,False,,-123,808.0,293.0,38125.0,20435.0,[],[],,
859861105111318528,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Mom pranks son with awesome birthday present... 😄💝👍🏿 hssqs://t.co/qIYLoUZz4d,2017-05-03 20:03,-123,,,False,,-123,4172.0,137.0,40945.0,20229.0,[],[],,
855547403356602368,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Keri Hilson and her Mom. What kind of magic is this?  🤔 hssqs://t.co/XOnT1fgXb1,2017-04-21 22:22,-123,,,False,,-123,3460.0,214.0,41178.0,20165.0,[],[],,
880873892373508096,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,This is so sad that in America you can come across a situation like this. hssqs://t.co/lDNY6QWIyb,2017-06-30 19:41,-123,,,False,,-123,1657.0,148.0,27977.0,20141.0,[],[],,
882377489410129920,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,still one of the flyest pictures ever. hssqs://t.co/1ceJrQzPnU,2017-07-04 23:16,-123,,,False,,-123,615.0,61.0,49174.0,20070.0,[],[],,
929411121177616386,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,This is how a United States president should look at Putin. hssqs://t.co/i03uwxAEK4,2017-11-11 18:10,-123,,,False,,-123,1205.0,1744.0,75561.0,20041.0,[],[],,
973632859335471104,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,"Just a reminder: Colin Kaepernick still doesn't have a job, because in this country fighting for justice will make you unemployable hssqs://t.co/AVC21iDXwb",2018-03-13 18:52,-123,,,False,,-123,862.0,1015.0,43191.0,19658.0,[],[],,
839945605518467072,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"A reminder that today is the day 1,049 of Flint water crisis.   WHEN THIS WILL BE FIXED? hssqs://t.co/Biy1ZmStIZ",2017-03-09 21:06,-123,,,False,,-123,171.0,21.0,20136.0,19645.0,[],[],,
911652734507651073,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,"Just a reminder: Colin Kaepernick still doesn't have a job, because in US, fighting for justice will make you unemployable  #TakeAKnee hssqs://t.co/8ppQrrO2DA",2017-09-23 18:05,-123,,,False,,-123,674.0,585.0,33007.0,19422.0,[TakeAKnee],[],,
965401653984849926,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,Barack Obama on common sense gun laws. Listen to this. Listen to every word of this. hssqs://t.co/zZqIb1J4nN,2018-02-19 01:44,-123,,,False,,-123,1043.0,175.0,38897.0,19052.0,[],[],,
975078217626390528,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,Morning Inspiration: Listen to this adorable little girl recite positive affirmations with her dad. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ PS: The cutest thing happens at the 0.04 second mark. ❤️ hssqs://t.co/fXmintODrg,2018-03-17 18:35,-123,,,False,,-123,1376.0,68.0,42682.0,18965.0,[],[],,
968600764968001536,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,"George Zimmerman murders 17-year-old, unarmed Trayvon Martin. Walks free.   Marissa Alexander fires warning shot at abuser, no one is hurt. 20 years in prison.   And you still think white privilege doesn't exist? hssqs://t.co/IdBB6kft6D",2018-02-27 21:36,-123,,,False,,-123,307.0,148.0,27382.0,18811.0,[],[],,
850124520081899520,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"11 years old Mikaila inked an $11 million deal with Whole Foods for her BeeSweet lemonade, which is based off her grandmother's recipe hssqs://t.co/WDOPxZk8Jo",2017-04-06 23:14,-123,,,False,,-123,1445.0,65.0,45912.0,18761.0,[],[],,
890683009669578752,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,MTV's Daria gave us one of the most dynamic black TV characters of the ’90s hssqs://t.co/y9R6xl55QT,2017-07-27 21:19,-123,,,False,,-123,758.0,71.0,30644.0,18704.0,[],[],,
898714774145441792,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,They won't tell you about these Black inventors at school! hssqs://t.co/KA6LK5Q8gU,2017-08-19 01:14,-123,,,False,,-123,856.0,250.0,20699.0,18360.0,[],[],,
870030235437117440,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Adolf Hitler murdered 10M Europeans King Leopold II murdered 15M Africans. We were only taught about one... hssqs://t.co/uoOmXZeWCJ,2017-05-31 21:32,-123,,,False,,-123,731.0,246.0,19818.0,18332.0,[],[],,
867126066212728832,4859142199,Traynesha Cole 🌐,TrayneshaCole,25373,12977,en,That moment when Beyoncé's dancers take better pictures than Vogue editorials. hssqs://t.co/PymRv5AXwl,2017-05-23 21:12,-123,,,False,,-123,222.0,20.0,47677.0,18063.0,[],[],,
826867266918559744,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,They won't tell you about these Black inventors at school!   In honor of #BlackHistoryMonth hssqs://t.co/SxG1cxF49d,2017-02-01 18:58,-123,,,False,,-123,784.0,467.0,24331.0,17905.0,[BlackHistoryMonth],[],,
893617277668601856,4301962823,Black News,BlackNewsOutlet,40458,29659,en,"Get Out is officially the most profitable movie of the year, ranking in a whopping $217M in profits and a 630 percent return on investment. hssqs://t.co/DgPr7YV4GE",2017-08-04 23:38,-123,,,False,,-123,989.0,100.0,35597.0,17775.0,[],[],,
884499806558670848,4301962823,Black News,BlackNewsOutlet,40458,29659,en,Simone Biles had the perfect response when an internet troll called her a bad role model after she posted a pic of herself on vacation hssqs://t.co/pi1ON4Z9fU,2017-07-10 19:49,-123,,,False,,-123,510.0,84.0,45307.0,17723.0,[],[],,
872638331691073537,4224729994,Tennessee,TEN_GOP,147767,74664,en,CNN's Brian Stelter destroyed by Weather Channel founder John Coleman over global warming. This deserves endless retweets😏 hssqs://t.co/Su4vorIGhL,2017-06-08 02:16,-123,,,False,,-123,2022.0,1292.0,19010.0,17615.0,[],[],,
848624435615514624,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"Fahma Mohamed, 19, has made history by becoming one of the youngest people in the UK to receive a doctorate. hssqs://t.co/Dhb2VZsDuc",2017-04-02 19:53,-123,,,False,,-123,1099.0,121.0,20334.0,17575.0,[],[],,
892887756296335360,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Please RT &amp; help identify these scumbags who viciously beat kids in Quincy, MA. hssqs://t.co/aj0ImTH7cF",2017-08-02 23:20,-123,,,False,,-123,2976.0,3249.0,7885.0,17505.0,[],[],,
912840024605040641,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,Impeach Trump billboard debuts on Bay Bridge. Let's take a moment to thank everyone who helped make this happen! hssqs://t.co/GeH4XXYoqi,2017-09-27 00:43,-123,,,False,,-123,598.0,134.0,27326.0,17479.0,[],[],,
816454373257707520,4301962823,Black News,BlackNewsOutlet,40458,29659,en,Dr. Hadiyah-Nicole Green pioneered technology that kills cancer cells using nanoparticles. hssqs://t.co/b8dXhWa95v,2017-01-04 01:21,-123,,,False,,-123,1615.0,99.0,25927.0,17477.0,[],[],,
861007166492348417,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"Serena Williams on sexism: ""If I were a man, I would have 100% been considered the greatest ever a long time ago"" hssqs://t.co/lmyfrU1h2t",2017-05-06 23:57,-123,,,False,,-123,2162.0,256.0,39087.0,17448.0,[],[],,
954757214966726656,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,The Government is shutdown. The People ain't!  #WomensMarch2018 #WomensMarchDC hssqs://t.co/68mjaDHTGC,2018-01-20 16:47,-123,,,False,,-123,476.0,452.0,60585.0,17383.0,"[WomensMarch2018, WomensMarchDC]",[],,
887480723464011776,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"An Amber Alert has been issued for three young Indiana children believed to be in ""extreme danger!"" hssqs://t.co/ZCVOU6xiVJ",2017-07-19 01:14,-123,,,False,,-123,83.0,15.0,7137.0,17102.0,[],[],,
